RPM,Velocity (m/s),Velocity (mph),J,Efficiency,Ct,Cp,Power (W),Thrust (N),Thrust/Power,Source
5000,16.4913056,36.89,0.5993,0.7271,0.0844,0.0696,193.826,8.545,4.496,apc
5000,17.591024,39.35,0.6393,0.7452,0.0798,0.0685,190.73,8.08,4.32,apc
5000,18.6907424,41.81,0.6793,0.7611,0.0748,0.0667,185.889,7.569,4.152,apc
5000,19.7904608,44.27,0.7192,0.7744,0.0694,0.0644,179.41,7.021,3.99,apc
5000,20.8901792,46.73,0.7592,0.7851,0.0637,0.0615,171.409,6.442,3.832,apc
5000,21.9898976,49.19,0.7991,0.7928,0.0577,0.0582,161.987,5.84,3.677,apc
5000,23.089616,51.65,0.8391,0.7969,0.0516,0.0543,151.226,5.22,3.52,apc
5000,24.1893344,54.11,0.879,0.7967,0.0453,0.05,139.195,4.585,3.359,apc
5000,25.2890528,56.57,0.919,0.7907,0.0389,0.0452,125.952,3.938,3.188,apc
5000,26.3887712,59.03,0.959,0.7767,0.0324,0.0401,111.556,3.284,3.001,apc
5000,27.4884896,61.49,0.9989,0.7507,0.0259,0.0345,96.068,2.624,2.785,apc
5000,28.588208,63.95,1.0389,0.7048,0.0194,0.0286,79.564,1.962,2.514,apc
5000,29.683456000000003,66.4,1.0788,0.6217,0.0129,0.0223,62.137,1.301,2.135,apc
5000,30.7831744,68.86,1.1188,0.4533,0.0064,0.0158,43.904,0.646,1.501,apc
5000,31.882892799999997,71.32,1.1587,-0.0013,0,0.0089,24.919,-0.001,-0.004,apc
6000,0,0,0,0,0.1055,0.0485,233.293,15.376,6.721,apc
6000,0,0,0,0,0.1055,0.0485,233.40410000000003,15.37749654,6.71825496503703,apc
6000,1.3232384,2.96,0.04,0.0847,0.1053,0.0498,239.525,15.345,6.533,apc
6000,2.6420064,5.91,0.08,0.1642,0.1051,0.0512,246.473,15.311,6.335,apc
6000,3.9652448,8.87,0.1201,0.2382,0.1048,0.0528,254.123,15.272,6.128,apc
6000,5.2840128,11.82,0.1601,0.3067,0.1045,0.0545,262.431,15.225,5.916,apc
6000,6.607251199999999,14.78,0.2001,0.3693,0.1041,0.0564,271.313,15.166,5.7,apc
6000,7.9304896,17.74,0.2401,0.4263,0.1035,0.0583,280.635,15.09,5.483,apc
6000,9.2492576,20.69,0.2801,0.4779,0.1029,0.0603,290.211,14.992,5.268,apc
6000,10.572496,23.65,0.3202,0.5242,0.102,0.0623,299.794,14.864,5.056,apc
6000,11.891264,26.6,0.3602,0.5656,0.1009,0.0642,309.075,14.699,4.849,apc
6000,13.214502399999999,29.56,0.4002,0.6026,0.0994,0.066,317.684,14.486,4.65,apc
6000,14.537740800000002,32.52,0.4402,0.6355,0.0975,0.0676,325.18,14.217,4.458,apc
6000,15.856508799999999,35.47,0.4802,0.6649,0.0952,0.0688,331.047,13.88,4.275,apc
6000,17.1797472,38.43,0.5203,0.691,0.0924,0.0696,334.715,13.463,4.101,apc
6000,18.4985152,41.38,0.5603,0.7142,0.0889,0.0697,335.652,12.958,3.937,apc
6000,19.8217536,44.34,0.6003,0.7349,0.0848,0.0693,333.51,12.365,3.781,apc
6000,21.144992,47.3,0.6403,0.7533,0.0802,0.0682,328.2,11.693,3.633,apc
6000,22.46376,50.25,0.6803,0.7694,0.0752,0.0665,319.825,10.954,3.493,apc
6000,23.7869984,53.21,0.7204,0.7832,0.0697,0.0641,308.573,10.16,3.357,apc
6000,25.105766399999997,56.16,0.7604,0.7944,0.064,0.0612,294.644,9.322,3.226,apc
6000,26.429004799999998,59.12,0.8004,0.8027,0.058,0.0578,278.213,8.45,3.097,apc
6000,27.7522432,62.08,0.8404,0.8077,0.0518,0.0539,259.425,7.551,2.968,apc
6000,29.0710112,65.03,0.8804,0.8085,0.0455,0.0495,238.4,6.63,2.836,apc
6000,30.3942496,67.99,0.9205,0.8039,0.0391,0.0447,215.242,5.693,2.697,apc
6000,31.717488,70.95,0.9605,0.7917,0.0325,0.0395,190.051,4.744,2.545,apc
6000,33.036256,73.9,1.0005,0.7679,0.026,0.0339,162.937,3.787,2.37,apc
6000,34.3594944,76.86,1.0405,0.7249,0.0194,0.0279,134.034,2.828,2.152,apc
6000,35.6782624,79.81,1.0805,0.645,0.0128,0.0215,103.509,1.871,1.843,apc
6000,37.001500799999995,82.77,1.1206,0.477,0.0063,0.0149,71.566,0.923,1.315,apc
6000,38.3247392,85.73,1.1606,-0.0163,-0.0001,0.008,38.265,-0.016,-0.043,apc
7000,0,0,0,0,0.1056,0.0481,367.365,20.955,5.817,apc
7000,0,0,0,0,0.1056,0.0481,367.6301,20.95556442,5.81256235307648,apc
7000,1.542288,3.45,0.04,0.0854,0.1054,0.0494,377.244,20.916,5.654,apc
7000,3.0801056,6.89,0.08,0.1657,0.1052,0.0508,388.275,20.873,5.482,apc
7000,4.6223936,10.34,0.12,0.2404,0.105,0.0524,400.44,20.823,5.303,apc
7000,6.1646816,13.79,0.16,0.3094,0.1047,0.0541,413.677,20.764,5.118,apc
7000,7.706969599999999,17.24,0.2,0.3726,0.1043,0.056,427.858,20.689,4.931,apc
7000,9.2447872,20.68,0.24,0.43,0.1038,0.0579,442.78,20.592,4.742,apc
7000,10.787075199999999,24.13,0.28,0.4819,0.1032,0.06,458.148,20.466,4.555,apc
7000,12.3293632,27.58,0.32,0.5285,0.1023,0.062,473.572,20.3,4.371,apc
7000,13.8716512,31.03,0.36,0.5701,0.1012,0.0639,488.562,20.083,4.192,apc
7000,15.409468799999999,34.47,0.4,0.6073,0.0998,0.0658,502.523,19.803,4.018,apc
7000,16.951756800000002,37.92,0.44,0.6404,0.098,0.0674,514.747,19.446,3.852,apc
7000,18.494044799999998,41.37,0.48,0.6698,0.0957,0.0686,524.405,18.994,3.693,apc
7000,20.0318624,44.81,0.52,0.696,0.0929,0.0694,530.578,18.434,3.543,apc
7000,21.574150399999997,48.26,0.56,0.7194,0.0895,0.0697,532.396,17.753,3.4,apc
7000,23.1164384,51.71,0.6001,0.7403,0.0854,0.0693,529.284,16.951,3.266,apc
7000,24.6587264,55.16,0.6401,0.7589,0.0808,0.0682,521.076,16.038,3.139,apc
7000,26.196544,58.6,0.6801,0.7753,0.0758,0.0665,507.923,15.031,3.018,apc
7000,27.738832,62.05,0.7201,0.7894,0.0703,0.0641,490.124,13.949,2.902,apc
7000,29.281119999999998,65.5,0.7601,0.8011,0.0645,0.0612,468,12.805,2.79,apc
7000,30.823408,68.95,0.8001,0.8101,0.0585,0.0578,441.833,11.613,2.68,apc
7000,32.3612256,72.39,0.8401,0.8159,0.0523,0.0539,411.859,10.384,2.571,apc
7000,33.903513600000004,75.84,0.8801,0.8178,0.046,0.0495,378.271,9.125,2.46,apc
7000,35.4458016,79.29,0.9201,0.8146,0.0395,0.0447,341.238,7.843,2.344,apc
7000,36.9836192,82.73,0.9601,0.8043,0.033,0.0394,300.921,6.544,2.217,apc
7000,38.5259072,86.18,1.0001,0.7832,0.0264,0.0337,257.496,5.234,2.073,apc
7000,40.0681952,89.63,1.0401,0.7439,0.0198,0.0276,211.176,3.921,1.893,apc
7000,41.6104832,93.08,1.0801,0.6694,0.0132,0.0212,162.23,2.61,1.64,apc
7000,43.148300799999994,96.52,1.1201,0.5094,0.0066,0.0145,110.988,1.31,1.204,apc
7000,44.6905888,99.97,1.1601,0.0189,0.0001,0.0075,57.571,0.024,0.043,apc
8000,0,0,0,0,0.1058,0.0478,545.595,27.406,5.122,apc
8000,0,0,0,0,0.1058,0.0478,545.8524,27.40548342,5.119665273592606,apc
8000,1.765808,3.95,0.0401,0.0861,0.1056,0.0491,560.329,27.358,4.979,apc
8000,3.5271456,7.89,0.0801,0.167,0.1054,0.0506,576.811,27.306,4.827,apc
8000,5.2929536,11.84,0.1202,0.2423,0.1052,0.0522,595.024,27.246,4.669,apc
8000,7.0542912,15.78,0.1603,0.3118,0.1049,0.0539,614.887,27.175,4.507,apc
8000,8.8200992,19.73,0.2003,0.3755,0.1045,0.0558,636.22,27.085,4.341,apc
8000,10.5814368,23.67,0.2404,0.4333,0.1041,0.0577,658.726,26.968,4.175,apc
8000,12.3472448,27.62,0.2804,0.4854,0.1035,0.0598,681.971,26.813,4.009,apc
